run_id,run_timestamp,root_seed,trial_seed,trial,method,n_points,pairs,min_plane,min_sphere,min_delta,mean_delta,median_delta,viol_plane_lt_sphere,num_overlappings
02_100,2026-04-13T09:35:29,1776087329233064000,7466555177130897649,754,shortest_paths,100,4851,1.0010141950113172,0.9999988539702375,0.0010110506945195663,197.58118248239924,36.686217679832104,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7312524386257448980,755,dfs,100,4851,1.0015890524635067,0.9999999998385893,0.0015890523986730187,406.7606330495643,110.99001826580965,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7312524386257448980,755,bfs,100,4851,1.0010839432322618,0.9999999962485925,0.0010839431639804165,231.5433555548123,52.564681732956686,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7312524386257448980,755,shortest_paths,100,4851,1.000251926646936,0.9999999962485925,0.0002519266475592419,273.5517663463254,38.000943907517126,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,832381321313386696,756,dfs,100,4851,1.0034332628337468,0.9999999998446767,0.003433262989070096,330.82554652631785,96.72632046437198,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,832381321313386696,756,bfs,100,4851,1.0055478000603661,0.9999999998353566,0.005547800215689458,136.86864281952793,51.307593775478644,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,832381321313386696,756,shortest_paths,100,4851,1.0016455640348032,0.9999999998353566,0.0016455640936904325,161.89753940330365,41.607065461187375,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6853151064885925902,757,dfs,100,4851,1.0048447898598898,0.9999999996784168,0.0048447887029412495,451.1924017587023,125.24430641115558,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6853151064885925902,757,bfs,100,4851,1.0108611264652052,0.9999999996784168,0.010861126254920972,133.7208216247785,51.113403192651546,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6853151064885925902,757,shortest_paths,100,4851,1.0023592118885343,0.9999999996981229,0.0023592116782500394,145.89547129052008,31.620320344154536,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6100676776042479352,758,dfs,100,4851,1.0088935029390176,0.999999907456057,-0.12097403982078392,657.5362283337581,159.62917223799786,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,6100676776042479352,758,bfs,100,4851,1.0052442767093415,0.999999907456057,0.005243630433237723,147.34414912125817,52.39210793187756,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6100676776042479352,758,shortest_paths,100,4851,1.00146764456243,0.999999907456057,-0.1845612022742733,178.4900433589634,35.3548373145343,2,0
02_100,2026-04-13T09:35:29,1776087329233064000,9129327233419489871,759,dfs,100,4851,1.0013749138806252,0.9999999980965858,0.0013749157739153528,806.4766701822131,131.3136209774592,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,9129327233419489871,759,bfs,100,4851,1.0065556984989699,0.9999999980965858,0.006555697690159068,190.2262862261209,51.70116558052709,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,9129327233419489871,759,shortest_paths,100,4851,1.0006580551116033,0.9999999999103726,0.000658051224975198,239.18888446843144,44.08081262269081,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5060391998098714237,760,dfs,100,4851,1.0011002540669782,0.9999999980965064,0.0011002540867272037,399.81252462893855,106.78777382159262,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5060391998098714237,760,bfs,100,4851,1.0033733324953211,0.999999999964231,0.0033733325185445473,196.44393053149977,50.32799527802028,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5060391998098714237,760,shortest_paths,100,4851,1.0008687586053158,0.9999999980965064,0.0008687586285391902,208.2911121299245,38.084329847149554,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4168262624878798875,761,dfs,100,4851,1.0089298606608756,0.9999986070586339,0.00892947669733557,197.91715713722087,66.30194408784492,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4168262624878798875,761,bfs,100,4851,1.011824022577,0.9999983191526953,0.011824022574941306,121.54402243267256,55.57199410664377,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4168262624878798875,761,shortest_paths,100,4851,0.9355296884863962,0.9999983191526953,-0.06447030299783973,128.91227703249362,35.817320214452835,1,1
02_100,2026-04-13T09:35:29,1776087329233064000,7918628824626475331,762,dfs,100,4851,1.0219474872655556,0.9999999998803515,0.021947487385204134,236.3759263291538,95.75966770020486,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7918628824626475331,762,bfs,100,4851,1.0244198843848538,0.9999999998803515,0.02441988447403387,96.63639467513961,43.37565014248177,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7918628824626475331,762,shortest_paths,100,4851,1.0087242943237162,0.9999999998803515,0.00872429435158717,117.38425345740464,34.28173293567044,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5798871975078081091,763,dfs,100,4851,1.009614496173492,0.9999998249378476,0.009614496351815327,495.2171031139124,183.1215005569822,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5798871975078081091,763,bfs,100,4851,1.0063693279563797,0.999999498618625,0.006369328037803101,130.44369475679514,54.36488362384863,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5798871975078081091,763,shortest_paths,100,4851,1.0027933834168763,0.9999998249378476,0.0027910850763774864,205.1109098805547,55.73978665257884,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4269247864610204349,764,dfs,100,4851,1.0048621134687885,0.9999999998854983,-0.07050485213682833,568.6555128817781,134.08542232248027,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,4269247864610204349,764,bfs,100,4851,1.0048621134687885,0.9999999998854983,0.004862113472290597,185.6373572129842,49.340291667446145,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4269247864610204349,764,shortest_paths,100,4851,1.0038856485627414,0.9999999998854983,0.00388564855891671,168.49905109132138,43.27411551557128,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,200038895028457189,765,dfs,100,4851,1.0035150245396076,0.9999998693123362,0.0035150263894195843,424.8741508656881,113.30625835154521,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,200038895028457189,765,bfs,100,4851,1.0074607645166453,0.9999999027632263,-6.899825200688689,202.72234510280083,48.00777387408476,2,0
02_100,2026-04-13T09:35:29,1776087329233064000,200038895028457189,765,shortest_paths,100,4851,1.0004881208689242,0.9999998693123362,0.00048812093429217995,247.00803327969643,39.93368223025765,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3402651666848493160,766,dfs,100,4851,1.0156011366280964,0.9999999782188961,-3.2979727906747094,245.83276363733805,82.1439263890222,2,0
02_100,2026-04-13T09:35:29,1776087329233064000,3402651666848493160,766,bfs,100,4851,1.0146579668546727,0.9999999625727183,0.014657966807881673,141.70989246044923,53.83275430604381,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3402651666848493160,766,shortest_paths,100,4851,1.0034086356452814,0.9999999625727183,0.003408635640617108,154.9878894235155,29.572286931640463,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8993828256028477111,767,dfs,100,4851,1.0078419972710264,0.9999996094742849,0.007841576328007083,290.60739366805336,89.27475866831823,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8993828256028477111,767,bfs,100,4851,1.0185603393290383,0.999998280678879,0.01856033914095745,112.41776388861362,48.87941349976185,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8993828256028477111,767,shortest_paths,100,4851,1.0039980693344759,0.9999990572889133,0.003998068980483049,144.90508307188762,30.056707000165684,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5334493102429382549,768,dfs,100,4851,0.07261159750940027,0.9999994050094005,-3.1337039793255457,404.197497371672,68.41980307754729,7,1
02_100,2026-04-13T09:35:29,1776087329233064000,5334493102429382549,768,bfs,100,4851,1.0102488034727615,0.9999994050094005,0.010248212084875918,254.48437064686328,44.558946423540135,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5334493102429382549,768,shortest_paths,100,4851,1.0017414191964809,0.999999690940311,0.0017414192643165904,164.61069034930344,29.49607851741144,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6379719044741212947,769,dfs,100,4851,1.0014649090089882,0.9999999999524317,-4.67551909528967,840.9908878353034,142.9409247954651,4,0
02_100,2026-04-13T09:35:29,1776087329233064000,6379719044741212947,769,bfs,100,4851,1.000800412658269,0.9999999999683337,-0.3176037783905379,267.886184486554,56.78768089621225,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,6379719044741212947,769,shortest_paths,100,4851,1.0003017604482916,0.9999999999524317,0.00030175975280499756,289.5158152256554,43.312619412316465,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7646784609625822958,770,dfs,100,4851,1.0000414829548947,0.9999903982466952,-6.280225715556281,2714.4486829657176,148.14554483578456,5,0
02_100,2026-04-13T09:35:29,1776087329233064000,7646784609625822958,770,bfs,100,4851,0.9983550776336318,0.9999889526271954,-0.0016449223663219659,677.0137689011623,64.56852373365129,1,1
02_100,2026-04-13T09:35:29,1776087329233064000,7646784609625822958,770,shortest_paths,100,4851,1.0000472588633595,0.9999903982466952,-7.928234847964788e-06,622.9150694178785,51.53933504260538,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,5192361637782876467,771,dfs,100,4851,1.0022920924433574,0.9999970334437029,0.002292097212541644,259.9811443024516,101.96480409771479,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5192361637782876467,771,bfs,100,4851,1.0128587764360555,0.9999970334437029,0.012858776077801615,123.16860024831546,51.192869259649164,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5192361637782876467,771,shortest_paths,100,4851,1.0017109814002638,0.9999991390067065,0.0017109827780193987,148.17064821595605,37.46814528142167,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4799668411059613736,772,dfs,100,4851,1.003026414523103,0.9999999999762609,0.00302641452355068,260.3934502589405,84.46336400153136,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4799668411059613736,772,bfs,100,4851,1.0085718500974932,0.9999999999762609,0.008571850087955912,155.36327036991213,49.09155280623115,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4799668411059613736,772,shortest_paths,100,4851,1.0024380988806934,0.9999999999762609,0.002438098877306061,180.82592094171076,39.11877667790831,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8796578576131640736,773,dfs,100,4851,1.00597459973303,0.9999998729707176,0.0059745998648287335,262.7160600496983,60.22810639245728,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8796578576131640736,773,bfs,100,4851,1.0059745997330436,0.9999987395335606,0.005974599864842278,148.95019985114308,51.41119906949088,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8796578576131640736,773,shortest_paths,100,4851,1.001905115546907,0.9999987395335606,0.001904458232378392,191.47260054749577,36.81351759600072,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5384055491315833470,774,dfs,100,4851,1.0014039069548408,0.9999999999091815,0.0014039069512086222,425.3289891262594,112.69982554885276,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5384055491315833470,774,bfs,100,4851,1.0016712715063292,0.9999999999091815,0.001671271505145011,223.44376921682937,58.37201420965073,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5384055491315833470,774,shortest_paths,100,4851,1.0014039069548453,0.9999999999091815,0.001403906951213063,235.61498969019533,43.85885822355547,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7956190568982503808,775,dfs,100,4851,1.0078452104134148,0.9999999999798522,0.007845210422428806,198.07809143436552,72.89071943983637,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7956190568982503808,775,bfs,100,4851,1.016706339632062,0.9999999999659891,0.016706339646540447,111.07086185448506,53.67777067715792,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7956190568982503808,775,shortest_paths,100,4851,1.0033836744600089,0.9999999999962988,0.0033836744438500155,138.6619180225433,27.158624100671773,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6904817033405625205,776,dfs,100,4851,1.0177868119878313,0.9999999970938878,0.017786811989061735,307.76290148074065,72.91748532702132,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6904817033405625205,776,bfs,100,4851,1.0070369054556254,0.9999999970938878,0.007036897630540384,209.23493783932432,47.27634355646042,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6904817033405625205,776,shortest_paths,100,4851,1.0022453703199392,0.9999999992873496,0.0022453696052326944,181.92283820735818,38.58703774928752,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8720133120329740876,777,dfs,100,4851,1.0116243210554814,0.9999996684568715,0.011624321031938889,244.1187660694706,80.65759581826123,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8720133120329740876,777,bfs,100,4851,1.011826801134722,0.9999989840616209,0.011826801118009156,134.14430512012706,47.85026708881358,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8720133120329740876,777,shortest_paths,100,4851,1.0036484738312883,0.9999996684568715,0.003648473828439247,186.12219880838586,45.72068718712763,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,243805329363172165,778,dfs,100,4851,1.0056460054876681,0.9999999767721625,0.005646005042281521,275.4531575197036,73.30562314060921,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,243805329363172165,778,bfs,100,4851,1.0057793707883478,0.9999999767721625,0.0057793702689485915,152.63013382197448,49.23362288255002,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,243805329363172165,778,shortest_paths,100,4851,1.0027833129268866,0.9999999767721625,0.0027833126270870867,173.99119317962143,30.14361714767005,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8350449282897392966,779,dfs,100,4851,1.0025074678352044,0.99999582494704,0.0025074678311487464,431.4066890749312,86.42226751233244,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8350449282897392966,779,bfs,100,4851,1.006779425691633,0.9999988378774207,0.0067794256875772785,196.3065715557024,55.58051101019437,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8350449282897392966,779,shortest_paths,100,4851,1.0019149625792914,0.9999993782265687,0.0019149625517154156,235.28132161805064,46.241096548280424,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4661095328240752352,780,dfs,100,4851,1.0058896938017419,0.9999999998759321,0.005889693067577806,468.8706838237085,108.79838681196807,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4661095328240752352,780,bfs,100,4851,1.007824537823265,0.9999999998137593,0.007824537657692199,157.7489618728349,60.248291975712874,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4661095328240752352,780,shortest_paths,100,4851,1.0032653933675568,0.9999999998759321,0.003265393190370114,215.62954294771302,42.016878245540035,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6002168136580891293,781,dfs,100,4851,1.0048049400990604,0.9999999975033963,0.004804938947980952,888.5056927849188,149.91651673184924,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6002168136580891293,781,bfs,100,4851,1.0048049400990562,0.9999999975033963,0.0048049389479767335,244.8745954907676,60.169978340440764,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6002168136580891293,781,shortest_paths,100,4851,1.0005073963444189,0.9999999342040597,0.0005073963961252925,280.3782717332025,45.39572889571134,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4891757228509039913,782,dfs,100,4851,1.0040005630982958,0.9999998787374451,0.004000561790538093,309.4273761496395,100.05194020218349,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4891757228509039913,782,bfs,100,4851,1.0115398791563008,0.9999998840064597,0.011539711960258936,138.4886400997655,51.47338116663453,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4891757228509039913,782,shortest_paths,100,4851,1.0028862158789396,0.9999998787374451,0.0028862146509121,152.93758582619841,30.300851125592967,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5661641962375226435,783,dfs,100,4851,1.0016315209370226,0.9999999997734388,0.0016315208321531216,554.5181853127656,95.8780226688063,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5661641962375226435,783,bfs,100,4851,1.0016315209370226,0.9999999998033838,0.0016315208321531216,283.69615595021384,50.93963699466078,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5661641962375226435,783,shortest_paths,100,4851,1.0009846217900649,0.9999999994083718,0.0009846217784952316,333.31784757550207,55.71923958427693,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,9217839904343019785,784,dfs,100,4851,1.0022476015016846,0.999999994293428,0.0022476072082565635,585.9355949732278,121.34153611338786,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,9217839904343019785,784,bfs,100,4851,1.0044446920173087,0.9999999942815126,0.0044446920370471155,202.23673579061938,49.28497088407323,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,9217839904343019785,784,shortest_paths,100,4851,1.0013616313087828,0.9999999988750404,0.0013616321596908731,222.22876923859025,41.18750014540838,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3386616026196826945,785,dfs,100,4851,1.016856579427813,0.9999999990564203,0.016856579455888476,632.1482637118153,153.19938467849244,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3386616026196826945,785,bfs,100,4851,1.0020475756804805,0.9999999992041685,0.0020475761731978404,172.03392517538472,43.870510410883334,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3386616026196826945,785,shortest_paths,100,4851,1.0005268710526614,0.9999999999688505,0.0005268709365437996,173.31131565577863,39.97772946993561,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8843164454534798439,786,dfs,100,4851,1.0023042800149602,0.999999999700595,0.002304279175392443,367.5243448223619,76.58045678950111,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8843164454534798439,786,bfs,100,4851,1.0113295478565212,0.999999999700595,0.011329547709084897,130.97284566977365,51.347045754917424,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,8843164454534798439,786,shortest_paths,100,4851,1.0010435903712942,0.999999999700595,0.0010435904855918832,160.15944348868663,40.69433601490925,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1053073370816400078,787,dfs,100,4851,1.0015130250185182,0.9999999997296427,-2.9992533281500133,866.9923555153232,167.52981262831793,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,1053073370816400078,787,bfs,100,4851,0.9978012552397219,0.9999999997296427,-0.0021987451265853553,245.99736627485842,55.27853010255862,1,1
02_100,2026-04-13T09:35:29,1776087329233064000,1053073370816400078,787,shortest_paths,100,4851,1.0007505959447682,0.9999999996882236,0.0007505962151255208,275.33572985700334,36.87928134732471,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3320364272041455477,788,dfs,100,4851,1.0084924038044119,0.999999577880939,0.004880011404487572,406.16053829308754,101.46785566419707,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3320364272041455477,788,bfs,100,4851,1.0056239656688297,0.999999577880939,0.005624041479252773,164.73183251230296,54.666380538623386,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3320364272041455477,788,shortest_paths,100,4851,1.0019250420263048,0.999999577880939,0.001925042045186398,232.67263253290142,50.43380564100083,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4146751674189706343,789,dfs,100,4851,1.0020879978354311,0.9999998390694796,0.0020878579848451206,431.03806890117147,117.72237957126387,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4146751674189706343,789,bfs,100,4851,1.011453243793366,0.9999998390694796,0.011453240541720033,168.82527083814247,49.45426614756573,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,4146751674189706343,789,shortest_paths,100,4851,1.001105467156833,0.999999908395087,0.0011053586250022729,175.66987737445416,35.97230646487849,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7229786088311904990,790,dfs,100,4851,0.8692076112592168,0.9999999857647918,-0.1307923862550221,692.4402195210577,141.91149008414405,3,1
02_100,2026-04-13T09:35:29,1776087329233064000,7229786088311904990,790,bfs,100,4851,1.0030240133162394,0.9999999857647918,0.003024012725878489,238.84651469610284,55.50119953423942,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7229786088311904990,790,shortest_paths,100,4851,1.0005411362125776,0.9999999975142388,0.0005411359329277055,199.60348061260308,36.776784666548934,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1650590846398132139,791,dfs,100,4851,1.0058324075137866,0.9999999647157002,-5.261289072424535,347.4292124414535,106.11804625069041,4,0
02_100,2026-04-13T09:35:29,1776087329233064000,1650590846398132139,791,bfs,100,4851,1.0100697332974709,0.9999999914823701,0.010069733279207238,134.5117966928794,46.8867210821362,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1650590846398132139,791,shortest_paths,100,4851,1.0043218321897855,0.9999999953895375,0.004321832168661555,161.36193568676117,33.261933012917524,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5349572966639732396,792,dfs,100,4851,1.0080808236783887,0.9999999815477268,0.0034743566466310938,487.228877051282,112.5558669196044,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5349572966639732396,792,bfs,100,4851,1.0019617712202684,0.9999999815477268,0.0019617620017358117,183.8345299199248,59.68611729637849,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5349572966639732396,792,shortest_paths,100,4851,1.001276268598185,0.9999999853297932,0.0012762390248874933,209.33598418871955,32.597563945983595,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3791968768903130865,793,dfs,100,4851,1.00842753654441,0.9999993632247532,-62.81346941550916,349.95106368886775,108.11772806307468,13,0
02_100,2026-04-13T09:35:29,1776087329233064000,3791968768903130865,793,bfs,100,4851,1.0094737929790285,0.9999993632247532,-0.2595942886630116,173.4367251934919,49.82626476342051,1,0
02_100,2026-04-13T09:35:29,1776087329233064000,3791968768903130865,793,shortest_paths,100,4851,1.005644714794163,0.9999997274904934,0.0056447146979610174,186.59206658870067,42.512762815530124,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,827821967480488722,794,dfs,100,4851,1.0083831558920509,0.9999999995290638,0.008383155844893242,329.1010731829866,97.23707871362167,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,827821967480488722,794,bfs,100,4851,1.0087852003691606,0.9999999995290638,0.00878520025648788,140.60722744739442,52.14596770325422,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,827821967480488722,794,shortest_paths,100,4851,1.0026088061978307,0.9999999998262167,0.0026088061506730487,172.30363668521892,39.307452581543316,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1356070039263832810,795,dfs,100,4851,1.0008170828666358,0.9999999995541259,0.0008170833125099586,563.0746172627883,145.4267935106422,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1356070039263832810,795,bfs,100,4851,1.000817082866661,0.9999999995541259,0.0008170833125350496,179.28860253165075,50.80645945984678,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1356070039263832810,795,shortest_paths,100,4851,1.000108368356888,0.9999999999884728,0.0001083683169180727,292.1635822788177,35.45062574608969,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,2236015547307287942,796,dfs,100,4851,1.0033262478459064,0.9999997068273229,-0.8874016882511739,417.44228843969324,111.11040360162029,3,0
02_100,2026-04-13T09:35:29,1776087329233064000,2236015547307287942,796,bfs,100,4851,1.0033262478459064,0.9999996056189788,0.0033262479307345494,134.16718365963013,42.621909701716554,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,2236015547307287942,796,shortest_paths,100,4851,1.0031568307253695,0.9999996056189788,0.0031568306358602527,163.42906130172102,37.82749235486361,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3729211706733020199,797,dfs,100,4851,1.0017533799888867,0.9999999843575517,0.0017533851355568952,446.54897962837293,102.8157173186721,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3729211706733020199,797,bfs,100,4851,1.007027174061358,0.9999999677454041,0.007027175705909938,228.6689278608709,58.96623482480519,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,3729211706733020199,797,shortest_paths,100,4851,1.0012518887446076,0.9999999843575517,0.0012518899674593964,263.7935035868753,55.54639974186127,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7393392191062980714,798,dfs,100,4851,1.005177366069498,0.9999999691163525,0.0051773656080620345,520.3936031493162,132.36127946447343,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7393392191062980714,798,bfs,100,4851,1.005177366069498,0.9999999691163525,0.0051773656080620345,162.29734846558551,49.842466817193184,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,7393392191062980714,798,shortest_paths,100,4851,1.0018253627539602,0.9999999728573358,0.001825362658147034,181.93740950613866,38.4363076803358,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1589815556412276623,799,dfs,100,4851,-2.1719861483754572,0.9999999779814991,-11.837323362163442,819.5292972720273,153.4020825674874,2,2
02_100,2026-04-13T09:35:29,1776087329233064000,1589815556412276623,799,bfs,100,4851,1.0021085359418218,0.9999999779814991,0.002108535948587398,215.7212670978013,54.27752050088466,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1589815556412276623,799,shortest_paths,100,4851,1.0016856045139164,0.9999999779814991,0.001685604520016648,233.9012544746032,47.22800991272781,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1180554277815276663,800,dfs,100,4851,1.0150118186723633,0.9999999999711714,0.015011818669638854,284.9014113347785,81.39425061523838,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1180554277815276663,800,bfs,100,4851,1.022565236171337,0.9999999999742474,0.022565236197089722,156.86208900959434,49.443167797579015,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,1180554277815276663,800,shortest_paths,100,4851,1.0058957586731279,0.9999999999897737,0.005895758605383161,296.6536953450666,64.42750817042374,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,2309846425044558182,801,dfs,100,4851,1.0056013326134872,0.9999999738954979,0.005601327615353036,502.8360026185754,115.36998716462372,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,2309846425044558182,801,bfs,100,4851,1.0049377461437303,0.9999999737693683,0.004937741145596197,156.37205688152815,46.82344478771165,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,2309846425044558182,801,shortest_paths,100,4851,1.002899175979917,0.9999999480751137,0.0028991758320562333,160.42079146468018,35.097922807282515,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,533828527870276929,802,dfs,100,4851,1.0108508571939478,0.9999999996922955,0.01085085719490686,572.6316937939354,109.35210955228521,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,533828527870276929,802,bfs,100,4851,1.0122885369875037,0.9999999996922955,0.012288536983727338,161.66831576880205,49.19794118489493,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,533828527870276929,802,shortest_paths,100,4851,1.0033705655671232,0.9999999999433388,0.003370565565917527,173.05692059373115,33.72110916470422,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5367313855418415024,803,dfs,100,4851,1.0086406715426666,0.9999999986347019,0.008640671564956737,330.2207691980562,103.60673698287204,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5367313855418415024,803,bfs,100,4851,1.01560142381229,0.9999999986347019,0.015601423675881687,130.23054502893913,50.294832339191785,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,5367313855418415024,803,shortest_paths,100,4851,1.0040784212877705,0.9999999986347019,0.004078417146696323,165.42241764623222,37.460948495918785,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6216058281634834715,804,dfs,100,4851,1.0076836604548476,0.9999993761992795,0.0076836605067209796,370.0615256972001,103.99900274645297,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6216058281634834715,804,bfs,100,4851,1.0076836604548396,0.9999993761992795,0.007683660506712986,147.07808368135602,52.23978599808079,0,0
02_100,2026-04-13T09:35:29,1776087329233064000,6216058281634834715,804,shortest_paths,100,4851,1.0032914445733008,0.9999999999052327,0.003291444625174167,187.82654143053188,47.179801555077546,0,0
